Name,Description,Image,Token ID,Volume (ml),Vintage,Recorked,Authentication Code,Rating 1,Rating 2,Rating 3,URL
Mouton Rothschild Pauillac 2008,"Label art by Xu Lei - theme of the ram, emblem of the illustrious First Growth. Perched on top of a delicately delineated rock,  Xu Lei's ram asserts the role of a great wine as a link between people and cultures, from one hemisphere to the other of 'planet wine'.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/162.png,161,3000,2008,No,2638,Decanter - 96/100,Wine Advocate - 95/100,Jancis Robinson - 17.5/20,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/161
Mouton Rothschild Pauillac 2009,"Anish Kapoor was the author of this 2009 label. Austere, flamboyant and deep, the gouache created for Mouton Rothschild 2009 expresses a fertile thrust of plant life, the result of an intense encounter between matter and light.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/163.png,162,750,2009,No,1946,Wine Advocate - 99/100,Jancis Robinson - 18/20,Decanter - 98/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/162
Mouton Rothschild Pauillac 2009,"Anish Kapoor was the author of this 2009 label. Austere, flamboyant and deep, the gouache created for Mouton Rothschild 2009 expresses a fertile thrust of plant life, the result of an intense encounter between matter and light.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/164.png,163,1500,2009,No,1659,Wine Advocate - 99/100,Jancis Robinson - 18/20,Decanter - 98/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/163
Mouton Rothschild Pauillac 2009,"Anish Kapoor was the author of this 2009 label. Austere, flamboyant and deep, the gouache created for Mouton Rothschild 2009 expresses a fertile thrust of plant life, the result of an intense encounter between matter and light.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/165.png,164,3000,2009,No,2647,Wine Advocate - 99/100,Jancis Robinson - 18/20,Decanter - 98/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/164
Mouton Rothschild Pauillac 2010,"Label art by Jeff Koons - for this label, he revisits Antiquity with a fresco from Pompeii: Birth of Venus. As the fresco turns into a Venus with Vessel. The Vessel is both the cup which holds the ship which, under a bright sun, bears off into the distance with the most exquisite of wines.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/166.png,165,750,2010,No,1944,Decanter - 100/100,Wine Advocate - 99/100,Jancis Robinson - 18++/20,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/165
Mouton Rothschild Pauillac 2010,"Label art by Jeff Koons - for this label, he revisits Antiquity with a fresco from Pompeii: Birth of Venus. As the fresco turns into a Venus with Vessel. The Vessel is both the cup which holds the ship which, under a bright sun, bears off into the distance with the most exquisite of wines.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/167.png,166,1500,2010,No,1695,Decanter - 100/100,Wine Advocate - 99/100,Jancis Robinson - 18++/20,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/166
Mouton Rothschild Pauillac 2010,"Label art by Jeff Koons - for this label, he revisits Antiquity with a fresco from Pompeii: Birth of Venus. As the fresco turns into a Venus with Vessel. The Vessel is both the cup which holds the ship which, under a bright sun, bears off into the distance with the most exquisite of wines.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/168.png,167,3000,2010,No,2633,Decanter - 100/100,Wine Advocate - 99/100,Jancis Robinson - 18++/20,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/167
Mouton Rothschild Pauillac 2011,"Label art by Guy de Rougemont - A red-dark color, symbolizing the darkness of a wine cellar to the brightness of sunny vineyards, the work of Rougemont takes us on a journey through the different steps of producing a fine wine.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/169.png,168,1500,2011,No,2272,Decanter - 97/100,Wine Enthusiast - 95/100,Wine Advocate - 93-96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/168
Mouton Rothschild Pauillac 2011,"Label art by Guy de Rougemont - A red-dark color, symbolizing the darkness of a wine cellar to the brightness of sunny vineyards, the work of Rougemont takes us on a journey through the different steps of producing a fine wine.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/170.png,169,3000,2011,No,2644,Decanter - 97/100,Wine Enthusiast - 95/100,Wine Advocate - 93-96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/169
Mouton Rothschild Pauillac 2012,"Label art by Miquel Barceló - The historic emblem of the Mouton Rothschild estate is two rams symmetrically disposed and facing each other. They remind us the importance of balance and harmony in a great wine, which is a gift from nature.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/171.png,170,1500,2012,No,1623,Wine Advocate - 96/100,Jancis Robinson - 18/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/170
Mouton Rothschild Pauillac 2012,"Label art by Miquel Barceló - The historic emblem of the Mouton Rothschild estate is two rams symmetrically disposed and facing each other. They remind us the importance of balance and harmony in a great wine, which is a gift from nature.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/172.png,171,3000,2012,No,2653,Wine Advocate - 96/100,Jancis Robinson - 18/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/171
Mouton Rothschild Pauillac 2013,"Label art for the 2013 vintage was signed by Lee Ufan, a Korean artist and philosopher born in 1936. Under the purple red shape, the richness of a fine wine is hidden. Much like how wines are brought to life by the patience and secrecy of a cellar’s fermenting room. ",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/173.png,172,750,2013,No,1359,Wine Enthusiast - 96/100,Decanter - 94/100,Wine Advocate - 92/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/172
Mouton Rothschild Pauillac 2013,"Label art for the 2013 vintage was signed by Lee Ufan, a Korean artist and philosopher born in 1936. Under the purple red shape, the richness of a fine wine is hidden. Much like how wines are brought to life by the patience and secrecy of a cellar’s fermenting room. ",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/174.png,173,750,2013,No,1357,Wine Enthusiast - 96/100,Decanter - 94/100,Wine Advocate - 92/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/173
Mouton Rothschild Pauillac 2013,"Label art for the 2013 vintage was signed by Lee Ufan, a Korean artist and philosopher born in 1936. Under the purple red shape, the richness of a fine wine is hidden. Much like how wines are brought to life by the patience and secrecy of a cellar’s fermenting room. ",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/175.png,174,1500,2013,No,1724,Wine Enthusiast - 96/100,Decanter - 94/100,Wine Advocate - 92/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/174
Mouton Rothschild Pauillac 2014,"The year 2014 was marked by the passing of Baronne Philippine de Rothschild, the owner of the Mouton Rothschild estate since 1988. The label was a tribute to her, signed by her close personal friend David Hockney. Two glasses, one empty and the other filled, radiating light, which represents joy and astonishment. This piece tells the eternal miracle of the long awaited birth of a certain fine wine: Chateau Mouton Rothschild.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/176.png,175,3000,2014,No,2631,Wine Advocate - 95/100,Jancis Robinson - 18.5/20,Decanter - 95/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/175
